Fecha;F_Alim;T_Alim;T_Vap;P_Vap;T_Acond;t_ret;H_Pelt;T_Pelt;Fn;PDI;DGM;Prodt;Q_Vap;M_Vap;H_Add
30/04/2024;21.6;24.67;166;111.33;77.33;96.67;11.53;27.77;2.63;92.6;3933.33;88.761;925.76;2.24;9.39
1/05/2024;25.6;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.59;88.952;965.73;2.2;7.91
2/05/2024;24.92;24.47;168;110;78;95;11.93;27.53;2.47;93.07;3915;88.416;1085.7;2.62;9.5
3/05/2024;35.35;21.3;174;115;78;96;11.5;28;2.4;93.4;3930;85.462;1631.31;3.99;10.13
3/05/2024;30.34;22;167.33;111.33;78.67;95.33;11.27;25.1;3.1;92.87;3910.67;89.493;1399.37;3.38;10.03
4/05/2024;31.97;20.95;171;114;78;96;11.45;27.7;2.5;93.5;3930;96.435;1484.44;3.62;10.16
4/05/2024;26.89;21.1;165;112;78;96;11.3;24.3;2.9;92.6;3901;95.807;1245.28;3.02;10.09
5/05/2024;33.94;21.88;171;110.5;78;96;11.43;26.75;3.35;93;3953;87.022;1550.22;3.74;9.92
5/05/2024;34.11;20.13;165;110.5;79;95;11.8;23.53;3.28;93;3968;86.835;1634.33;3.94;10.36
7/05/2024;29.83;23.4;165;110;79;96;11.05;26.6;3.8;92.6;3905;88.978;1349.87;3.25;9.83
7/05/2024;33.35;23.4;172;110;76;97;10.8;30;4;92;3924;90.509;1427.73;3.44;9.35
8/05/2024;23.81;19.83;167.75;110;78;95;11.83;22.96;4.33;92.12;3912.75;85.604;1127.26;2.72;10.24
9/05/2024;30.92;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2224.11;97.225;1166.17;2.66;7.91
9/05/2024;25.2;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.37;96.724;950.64;2.16;7.91
10/05/2024;31.71;22;173.23;110;78;97.31;11.67;27.78;3.72;92.11;3925.62;87.265;1445.27;3.48;9.89
10/05/2024;27.55;22.17;171.33;110;78;95;12;25.34;4.2;92.08;3925.25;87.783;1251.86;3.02;9.87
11/05/2024;32.24;20.6;175;112;78;98;12.4;26.6;4;92;3904;86.205;1506.16;3.65;10.17
11/05/2024;31.89;20.6;170;110;78;95;12.8;23.6;4.2;92.2;3914;88.734;1489.81;3.59;10.11
13/05/2024;35.38;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2228.4;87.241;1334.67;3.04;7.91
13/05/2024;36.35;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2229.67;86.477;1371.26;3.12;7.91
14/05/2024;34.66;24.27;171.67;110;78.17;96.67;11.97;29.88;3.9;92.13;3909.67;85.663;1520.49;3.66;9.56
14/05/2024;25.2;24.94;170;110;79;95;11.84;27.78;4.48;91.92;3908;87.219;1108.77;2.67;9.58
15/05/2024;29.6;23.84;172;110;76;98;11.76;29.9;3.52;92.64;3936;89.244;1256.59;3.03;9.28
15/05/2024;25.27;23.85;168;110;76;95;11.88;26.9;4.6;92.05;3921;89.94;1072.57;2.58;9.28
17/05/2024;29.86;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2223.42;89.584;1126.19;2.56;7.91
17/05/2024;27.77;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2222.04;86.02;1047.36;2.39;7.91
18/05/2024;33.71;20.06;170.4;110.4;76;98;11.68;26.62;4.26;92.96;3946.6;87.643;1534.78;3.7;9.89
18/05/2024;33.45;20.06;170;110.8;76;96;11.9;23.24;3.9;92.84;3941.8;86.092;1522.94;3.68;9.9
21/05/2024;26.54;24.63;167;110;78;96;11.02;27.82;3.13;92.37;3912;87.818;1152.82;2.78;9.47
21/05/2024;33.72;24.64;175;110;78;98;11.04;30.94;2.82;92.36;3930;95.109;1464.43;3.53;9.47
22/05/2024;33.46;19.8;168;110;78;98;12.1;22.85;2.6;92.3;3930;95.463;1584.94;3.82;10.24
23/05/2024;33.91;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2226.83;91.368;1279.21;2.91;7.91
23/05/2024;24.6;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.21;87.717;928;2.11;7.91
24/05/2024;33.91;18.98;172;110;74;98;11.54;25.14;4.16;92.04;3927;89.764;1518.5;3.66;9.74
24/05/2024;25.92;19.02;168;110;78;98;11.6;22.14;4.64;92.04;3905;86.111;1244.24;3;10.36
25/05/2024;32.65;21.23;171;110;77;98;11.85;27.43;3.83;92.25;3929;89.634;1482;3.57;9.86
25/05/2024;30.54;21.23;169;110;77;97;11.8;24.35;4.15;92.25;3918;90.966;1386.23;3.34;9.86
29/05/2024;28.53;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.33;89.44;1076.03;2.45;7.91
30/05/2024;29.62;21.58;167.54;110.15;76.85;97.23;12.08;24.73;3.45;92.34;3929.77;89.177;1332.42;3.21;9.78
31/05/2024;33.71;23.37;172;110;80;96;11.27;29.43;2.8;93.27;3949.33;88.039;1553.71;3.74;9.99
31/05/2024;24.82;23.15;168;110;78;96;11.3;26.2;4.1;93.3;3938;85.77;1108.01;2.67;9.71
1/06/2024;34.85;19.1;170;110;76;96;11.3;24.8;2.2;92.9;3919;87.827;1613.91;3.89;10.04
1/06/2024;34.45;19.1;170;111;76;96;11.4;22.15;2.75;92.5;3901;91.014;1595.39;3.85;10.06
4/06/2024;24;23.25;170;110;76;95;11.3;29;2.8;92.7;3930;87.312;1030.38;2.48;9.37
4/06/2024;24.08;23.5;166.75;110.5;76.75;95;11.6;27.43;3.15;92.4;3927;95.61;1043.62;2.52;9.46
5/06/2024;21.91;20.59;167.4;110.2;76;98;11.64;23.66;3.81;92.6;3944.8;91.301;988.09;2.38;9.8
6/06/2024;20.25;21.97;169;110;74;98;11.6;27.4;2.7;92.6;3926;90.672;857.52;2.07;9.26
6/06/2024;23.66;20.26;168.08;110.15;73.85;98;11.96;23.35;3.15;92.6;3925.77;89.233;1031.96;2.49;9.51
7/06/2024;24.69;21.9;172;112;72;98;11.2;27.4;3;92.2;3930;89.131;1006.76;2.44;8.99
7/06/2024;22.27;22.5;165;111;73;96;11.8;25.65;3;92.3;3926;90.801;915.33;2.21;9.03
10/06/2024;24.69;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.31;91.286;931.4;2.12;7.91
10/06/2024;24.73;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.21;87.875;932.91;2.12;7.91
11/06/2024;23.8;19.35;167.5;111;74;95;11.85;22.6;3.5;92.5;3919;87.094;1058.6;2.56;9.7
11/06/2024;34.24;19.2;172;110;76;98;11.3;25;3.6;92.6;3938;92.342;1582.88;3.81;10.02
12/06/2024;19.2;19.72;169.8;110;76;96;11.67;22.54;4.04;92.2;3964;91.24;879.47;2.12;9.94
12/06/2024;32.6;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2225.63;87.807;1229.79;2.8;7.91
13/06/2024;32.85;19.55;172.5;112;78;95;12.4;25.25;3.25;92.6;3901;89.822;1562.73;3.79;10.33
14/06/2024;33.67;24.5;172;110;78;96;11.95;29.6;3.85;93.07;3918.5;91.174;1466.09;3.53;9.49
14/06/2024;22.67;23.6;168;110;74;95;12.02;26.62;3.96;93;3945;90.351;929.92;2.24;8.99
15/06/2024;33.03;19.55;170;110;70;99;12.1;25.15;3.9;93;3928;86.999;1356.23;3.27;9
15/06/2024;33.34;19.7;165;110.67;72.67;97.33;12.1;22.8;4.2;92.93;3938;89.259;1437.34;3.47;9.42
17/06/2024;29.34;23.4;170;110;71.25;99;11.98;29.6;2.63;93.75;3964;87.983;1142.63;2.75;8.58
18/06/2024;35.03;20.64;171.4;110.2;75.6;96.2;12.19;26.79;2.88;92.84;3928.5;91.34;1566.94;3.78;9.73
18/06/2024;21.6;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.64;88.603;814.83;1.86;7.91
19/06/2024;33.13;18.5;168;110;72;98;12.45;21.5;2.7;92.5;3919;91.724;1442.58;3.47;9.49
21/06/2024;33.23;22.63;170;110;79;118;12;27.9;4.35;92.45;3957;92.205;1524.56;3.67;9.95
21/06/2024;24.37;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.21;91.211;919.33;2.09;7.91
21/06/2024;23.04;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.91;90.817;869.16;1.98;7.91
22/06/2024;36;19.07;172;110;62;100;12.37;25.14;2.63;93;3912;92.15;1257.85;3.03;7.76
22/06/2024;33.01;19.01;168;110;68;98;12.3;22.04;2.79;92.83;3924;90.72;1316.19;3.17;8.76
24/06/2024;33.2;22;172;110;70;95;11.41;28.1;3.8;93.2;3905;90.69;1297.01;3.12;8.6
24/06/2024;28.58;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.5;90.627;1077.91;2.45;7.91
25/06/2024;23.58;18.67;170.83;110.33;71.83;95;12.28;24.48;3.98;92.2;3925.17;86.899;1020.22;2.46;9.45
25/06/2024;21.9;18.67;166.33;110.33;72.17;95;12.28;23.82;4.07;92.27;3916.67;87.837;953.59;2.3;9.5
26/06/2024;32.46;22.91;172;110;70;95;12.41;29.01;3.26;93.03;3922.29;88.791;1244.06;3;8.45
27/06/2024;37.57;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2230.76;89.322;1417.28;3.23;7.91
27/06/2024;33.8;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2226.77;91.079;1275.06;2.9;7.91
28/06/2024;25.77;20.1;165;110;73;95;12.13;23.23;4.4;92.13;3942;91.07;1109.52;2.67;9.4
28/06/2024;32.42;20.3;171;110;73;95;12.35;26.5;4.3;92.3;3935;90.036;1390.56;3.35;9.36
29/06/2024;32.7;19.13;170;110;73;95;12.33;24.9;4.13;92.07;3914;92.11;1433.71;3.45;9.55
29/06/2024;32.67;19.13;165;110.67;71;95;12.47;22.33;3.9;91.93;3921;90.744;1379.21;3.33;9.25
1/07/2024;33.75;23.6;170;112;71;95;12;30;2.5;93.1;3912;85.262;1302.02;3.15;8.55
1/07/2024;24.73;23.63;165;110;72;95;12.3;26.77;2.6;92.67;3930;89.324;973.57;2.35;8.66
2/07/2024;33.17;19.25;170;110;75.5;95;12.08;22.4;4.4;92.55;3912.5;85.186;1518.56;3.66;9.93
2/07/2024;34.2;19.25;170;110;73;118;11.8;21.15;2.6;93.9;3957;85.156;1496.13;3.6;9.53
3/07/2024;38.77;24.6;172;112;74;95;12;31.2;2.4;92.8;3919;86.801;1558.79;3.78;8.87
4/07/2024;33.25;24.3;170;110;75.25;95;12.6;30.1;2.53;92.85;3926;83.142;1378.8;3.32;9.08
4/07/2024;24.45;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.17;84.891;922.35;2.1;7.91
5/07/2024;22.54;20.78;170;110;74.33;95;12.53;26.12;4.1;92.77;3924.33;89.199;982.38;2.37;9.5
5/07/2024;26.12;20.78;170;110;74;95;12.57;23.97;4.55;92.63;3917;89.46;1131.39;2.73;9.45
6/07/2024;32.73;20.95;170;110;73.5;95;11.95;26.6;4.8;91.7;3903;84.643;1399.86;3.37;9.34
6/07/2024;32.55;20.97;170;110;73.33;95;12.07;24.13;4.47;91.87;3908;84.851;1387.13;3.34;9.31
8/07/2024;39.75;21.94;170.86;110;76.43;95;12.36;27.29;4.51;92.57;3908;86.419;1762.87;4.25;9.65
8/07/2024;21.24;21.94;170;110;75.14;95;12.39;25.1;4.71;92.4;3905;88.505;919.67;2.22;9.44
10/07/2024;35.51;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2228.68;83.964;1339.57;3.05;7.91
11/07/2024;33.85;20.45;170;110;76.27;95;12.33;25.47;3.57;92.36;3919.82;87.037;1537.85;3.7;9.86
13/07/2024;32.4;23.77;170;110;76;95;11.77;28.93;4.27;91.93;3926;89.227;1377.31;3.32;9.29
13/07/2024;27.13;23.77;170;110;76;95;12;27.07;3.93;92.07;3935;88.931;1153.28;2.78;9.29
13/07/2024;28.8;21.3;170;110;74;118;12.4;24.6;3.2;92.6;3949;84.658;1235.29;2.98;9.36
15/07/2024;34.15;20.4;170;110.5;76.75;95;12.63;25.5;3.45;92.7;3909;84.989;1566.21;3.78;9.96
15/07/2024;30.42;20.57;166.67;110;76;95;12.73;23.7;3.67;92.27;3921;85.932;1372.36;3.31;9.8
16/07/2024;25.92;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.57;85.837;977.8;2.23;7.91
17/07/2024;25.87;20.41;166.14;111.14;74.29;95;12.08;23.53;3.57;92.31;3915;89.349;1134.46;2.74;9.58
18/07/2024;34.31;20.18;170;110.25;76.63;95;12.16;25.74;3.51;92.48;3934.88;86.439;1576.34;3.8;9.97
18/07/2024;29.12;19.08;168.78;110.22;75.89;95;12.31;22.27;3.8;92.47;3946.56;83.441;1346.42;3.25;10.03
19/07/2024;29.7;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2223.39;85.401;1120.15;2.55;7.91
19/07/2024;22.25;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.67;83.554;839.35;1.91;7.91
20/07/2024;33.99;17.43;170;110;80;95;11.9;22.87;4.07;92.2;3940;86.532;1730.94;4.17;10.93
20/07/2024;33.36;17.43;170;110;76.33;95;12.2;20.9;4.23;92.07;3944;85.845;1599.21;3.85;10.35
22/07/2024;32.4;24.8;170;110;79;95;12.4;24.85;3.5;93.2;3913;85.887;1429.25;3.44;9.6
22/07/2024;22.63;22.2;170;110;78.5;95;12.4;25.35;3.6;93.4;3922;84.152;1036.95;2.5;9.94
24/07/2024;24.05;23;170;110;77;95;11.7;26.2;4.1;92;3944;84.414;1057;2.55;9.57
24/07/2024;35.9;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2228.86;83.082;1354.28;3.08;7.91
25/07/2024;33.6;17.95;169;110.67;76;98;12.32;24.07;2.7;92.63;3926;83.969;1587.47;3.83;10.23
25/07/2024;32.97;18.84;169.71;110.57;74.29;95;12.5;21.2;2.71;92.54;3924;88.711;1487.94;3.59;9.82
26/07/2024;29.45;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2223.15;86.538;1110.72;2.53;7.91
26/07/2024;17.2;16.17;148.63;90.16;62.66;83.4;10.64;19.11;1.62;91.21;2244.13;84.668;650.81;1.48;7.94
27/07/2024;24.41;21.36;170;110.29;76;95;11.69;26.69;3.3;93.34;3919.86;86.436;1085.53;2.62;9.68
27/07/2024;28.49;22.19;170;110;76.5;95;12;25.45;3.43;93.4;3919;82.335;1259.32;3.03;9.62
1/08/2024;26.77;22.5;174;114;78;95;12.04;28.88;2.56;92.92;3904;94.107;1209.22;2.95;9.91
1/08/2024;25.12;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.5;90.909;947.62;2.16;7.91
2/08/2024;33.6;19;170;110;76.5;95;11.9;23.99;4.08;92.98;3921.25;92.096;1572.43;3.79;10.13
2/08/2024;33.41;18.97;170;110;75.43;95;11.97;22.06;4.17;92.49;3944;89.889;1535.26;3.7;9.97
3/08/2024;30.16;21.45;174;110;77;95;12.13;27.87;2.72;92.93;3930;91.719;1363.58;3.28;9.82
3/08/2024;27.54;21.45;172;110;74;94;12.2;24.85;2.88;92.37;3944;94.042;1177.88;2.84;9.34
5/08/2024;28.17;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.18;91.711;1062.45;2.42;7.91
5/08/2024;29.91;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2223.28;91.183;1128.07;2.57;7.91
6/08/2024;28.63;20.69;171.11;110.44;75.44;95;11.49;26.27;3.82;92.6;3915;92.48;1275.76;3.08;9.7
6/08/2024;28.19;20.82;170;110;75;94.8;11.73;24.25;4.37;92.4;3919.2;90.063;1243.08;2.99;9.6
7/08/2024;25.79;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.58;91.733;972.9;2.22;7.91
8/08/2024;34.1;18.8;170;110;74;95;11.22;22.3;3.3;92.3;3938;95.714;1532;3.69;9.76
9/08/2024;28.56;22.15;170;110;75.5;95;11.65;27.8;3.8;92.4;3943;90.687;1240.1;2.99;9.47
9/08/2024;28.58;22;170;110;75;95;11.8;25.2;4.2;92.4;3900;92.816;1232.83;2.97;9.41
10/08/2024;32.62;18.39;171.71;110;74.29;94.86;12.61;23.44;3.63;92.57;3929.86;92.194;1484.09;3.57;9.88
10/08/2024;32.49;18.43;170;110;76;94;12.58;21.83;4.45;92.1;3929;92.521;1522.34;3.67;10.14
13/08/2024;27.54;21.9;172;110;76;95;12.08;27.4;4.13;92.53;3914;93.038;1212.62;2.92;9.59
13/08/2024;26.39;22.22;170;110;78;95;12.56;25.8;4.65;92.16;3927;92.841;1198.07;2.89;9.86
13/08/2024;31.17;22.5;172;110;74;95;12.9;28.1;3.8;92.4;3914;95.95;1306.5;3.15;9.17
14/08/2024;27.64;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2221.87;92.658;1042.46;2.37;7.91
14/08/2024;19.51;16.11;148.51;90.01;62.45;83.15;10.61;19.1;1.6;91.2;2220.09;96.102;735.83;1.68;7.91
15/08/2024;24.92;18.67;170;110;77;95;11.97;23.83;3.53;92.87;3953;95.325;1183.06;2.85;10.26
15/08/2024;26.74;18.67;170;110;77;95;11.83;21.77;3.5;92.6;3937;92.615;1269.46;3.06;10.26
16/08/2024;26.76;17.55;171;111;74;95;11.33;23;3.85;69.8;3926.5;94.981;1229.46;2.97;9.99
16/08/2024;28.8;17.93;170;110;76;95;11.5;21.13;4.13;92.47;3922.67;92.761;1361.16;3.28;10.22
20/08/2024;27.49;22.65;170;110;78;95;11.5;27.8;3.25;93.1;3950;95.084;1238.39;2.98;9.79
20/08/2024;27.19;18.3;170;110;78;95;12.2;21.6;2.6;92.4;3919;90.61;1321.14;3.18;10.48
21/08/2024;25.41;19.66;170;110;78.23;95;12.42;23.3;2.74;92.62;3916.69;94.027;1211.28;2.92;10.3
23/08/2024;26.35;21.01;170.25;110.25;76.13;95;12.4;26.24;3.31;92.9;3938.25;96.48;1182.1;2.85;9.76
23/08/2024;26.86;21.14;170;110;78.25;94.88;11.7;24.24;3.56;92.88;3942.38;93.033;1248.48;3.01;10.07
24/08/2024;32.84;18.7;172;112;75;95;12.7;24.1;2.1;93.1;3919;93.18;1504.79;3.65;9.99
24/08/2024;33.05;18.7;170;110;76;94.5;12.55;22.1;2.75;92.7;3924;94.575;1541.31;3.71;10.1
27/08/2024;31.25;21.75;172;110;75.5;95;12.05;27.1;2.73;92.7;3912;93.534;1367.08;3.29;9.53
27/08/2024;23.39;21.7;170;110;77;94;12.2;25.4;3.03;92.2;3917;92.317;1052.74;2.54;9.78
28/08/2024;33.04;18.82;170;110;76.18;94.73;12.09;22.02;3.92;92.22;3936.36;92.169;1542.46;3.72;10.11
29/08/2024;25.2;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.34;94.87;950.64;2.16;7.91
29/08/2024;23.67;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221;93.873;892.92;2.03;7.91
30/08/2024;27.79;18.4;170;110;76.8;95;12.26;23.6;4.02;92.6;3918;90.38;1320.89;3.18;10.27
30/08/2024;22.87;18.53;170;110;77.5;95;12.35;21.73;4.17;92.2;3933;90.442;1097.65;2.64;10.36
31/08/2024;33.63;17.7;170;110;75.67;95;12.03;23;3.9;92.2;3908;90.424;1586.7;3.82;10.2
31/08/2024;33.54;17.93;170;110;77.25;95;12.05;21.1;4.2;92.45;3931;90.557;1619.31;3.9;10.42
3/09/2024;25.53;21.3;172;110;77;95;12.13;26.28;3.9;92.6;3924;90.932;1157.37;2.79;9.84
3/09/2024;23.5;21.73;170;110;77;94;12.57;25.2;4.2;92.27;3910;90.888;1057.12;2.55;9.78
4/09/2024;26.57;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.74;89.122;1002.32;2.28;7.91
5/09/2024;31.42;20.95;171;110;77;95;11.75;25.35;4.2;92.3;3911;89.196;1433.33;3.45;9.9
5/09/2024;25.13;19.79;167.86;110;75.14;95;12.17;23.07;4.47;92.26;3912.29;88.347;1132.08;2.73;9.79
6/09/2024;25.41;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.53;93.728;958.56;2.18;7.91
6/09/2024;28.34;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.26;92.948;1068.86;2.43;7.91
7/09/2024;24.6;18.93;170.5;110.5;74;95;11.8;24.5;3.95;92.65;3937;90.342;1102.59;2.66;9.76
7/09/2024;27.95;18.93;165;110;75;95;11.65;22.05;4.3;92.25;3916.5;93.165;1275.49;3.07;9.9
9/09/2024;30.86;22.4;168.5;110;76;95;11.65;27.55;4.1;92.7;3935;88.96;1346.25;3.24;9.51
9/09/2024;26.94;22.3;165;110;76;95;11.55;25.4;4.5;92.3;3928;93.984;1177.44;2.84;9.52
10/09/2024;25;22.7;169.33;110.67;76;95;11.88;28.15;3.37;92.57;3943.83;91.991;1084.51;2.62;9.48
10/09/2024;25.75;21.88;166;110;76.67;95;12.15;24.98;3.83;92.2;3939.5;90.218;1148.27;2.77;9.7
11/09/2024;25.69;18.62;170;110;77.67;95;11.92;21.67;4.07;92.5;3910;88.617;1234.66;2.97;10.38
12/09/2024;21.47;18.4;170;110;77;95;11.8;21.47;3.93;92.6;3964;88.798;1023.99;2.47;10.3
12/09/2024;28.17;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2222.16;93.446;1062.45;2.42;7.91
13/09/2024;21.6;18.3;170;110;76;95;11.05;23.45;3.7;92.6;3952;91.495;1014.37;2.44;10.16
13/09/2024;25.23;21.2;167;110;78.4;95;11.3;24.32;3.82;92.84;3937.4;92.211;1174.57;2.83;10.08
14/09/2024;25.28;21.42;169.33;110.67;79;98.33;11.47;25.8;3.5;92.9;3946.33;92.837;1184.71;2.86;10.16
14/09/2024;28.59;19.64;168;110.4;79.8;95;11.44;22.76;3.56;92.52;3930.4;94.046;1399.87;3.38;10.56
16/09/2024;29.6;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2223.27;88.107;1116.38;2.54;7.91
16/09/2024;25.75;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.6;90.536;971.39;2.21;7.91
17/09/2024;22.87;18.17;168.17;110.33;79;97.33;11.38;23.55;2.63;93.27;3935.67;92.818;1132.27;2.73;10.66
17/09/2024;20.06;18.59;166.14;110;79;95;11.3;21.76;2.77;93;3940.43;88.671;986.29;2.38;10.59
19/09/2024;25.2;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.29;92.772;950.64;2.16;7.91
19/09/2024;32.09;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2225.01;90.318;1210.56;2.76;7.91
20/09/2024;24;19.82;167;110;76.83;94.5;11.48;22.77;3.52;93.07;3923.5;90.188;1113.6;2.68;10.05
20/09/2024;34.72;17.87;170;110;70;96;11.17;23;1.77;93.47;3930;89.758;1473.1;3.55;9.27
20/09/2024;33.81;19.9;170;110;78;94;11.1;23;4.8;92;3912;92.022;1598.77;3.85;10.23
23/09/2024;27.37;23.6;165.33;110.67;78;95;12.17;26.87;3.47;92.27;3926;89.697;1211.82;2.92;9.65
23/09/2024;32.02;22.4;174;110;80;118;11.3;25.6;3;92.8;3930;92.86;1501.1;3.62;10.15
24/09/2024;18.93;20.28;167;111;79.5;95;12.4;23.48;3.15;92.65;3931.25;91.804;912.4;2.2;10.43
24/09/2024;33.29;19.6;170;110;80;118;11.4;23.7;4.6;92;3929;89.46;1636.5;3.94;10.59
24/09/2024;33.8;20.8;172.4;110.4;80;118;12.12;24.28;2.18;93;3933.8;91.994;1628.56;3.93;10.41
26/09/2024;24.59;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.29;90.526;927.63;2.11;7.91
26/09/2024;35.04;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2227.96;90.409;1321.84;3.01;7.91
27/09/2024;31.42;19.15;172;110;78;94;11.7;22.25;3.45;93.1;3945;89.484;1504.94;3.62;10.34
27/09/2024;38.45;19.62;169.82;110.55;80;118;11.62;23.68;2.66;93.22;3944.36;94.287;1889.53;4.56;10.6
27/09/2024;33.76;19;170;110;80;118;12.4;23.3;3;93.2;3950;88.921;1676.09;4.04;10.68
28/09/2024;27.69;19.47;172;111.33;76.67;95;11.47;22.67;3.57;92.4;3924;93.003;1289.09;3.12;10.12
28/09/2024;34.28;19;170;110;80;118;12.1;22.3;2.2;93.4;3949;88.918;1701.91;4.1;10.68
30/09/2024;34.56;21.8;170;110;79;95;11.45;27.15;4.7;92.9;3938;90.599;1608.92;3.88;10.08
30/09/2024;36;21.02;170;110;80;118;11.19;25.2;4.02;92.72;3940;92.1;1728.11;4.16;10.36
1/10/2024;25.31;23.37;170;110;78.67;95;11.47;28.47;4.1;92.8;3937;91.739;1139.15;2.74;9.78
1/10/2024;28.25;23.7;170;110;77.5;95;11.45;27.25;4.1;92.3;3935;93.656;1236.99;2.98;9.54
2/10/2024;25.92;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.53;91.594;977.8;2.23;7.91
3/10/2024;22.87;18.21;169;110;78.88;94;12.05;21.48;4.54;92.55;3910;90.767;1129.29;2.72;10.63
3/10/2024;28.05;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2222.09;89.971;1057.92;2.41;7.91
4/10/2024;30.4;18.5;170;110;78;95;11.9;23.7;4;93.2;3919;93.842;1472.16;3.55;10.45
4/10/2024;28.28;18.5;170;110;78;94;12.1;21.7;4.6;92.4;3909;89.784;1369.5;3.3;10.45
5/10/2024;16.2;18.88;170;110;79;95;11.74;24.22;3.34;93.05;3942.4;90.06;792.68;1.91;10.54
5/10/2024;21.6;18.88;170;110;79;95;11.74;22.28;3.96;92.85;3913.6;90.082;1056.91;2.55;10.54
5/10/2024;28.8;22.8;170;110;78;118;12.5;26.9;3.6;93.2;3975;93.268;1293.89;3.12;9.76
7/10/2024;37.57;21.85;170;110;79;95;11.15;27.05;4.7;93.7;3928;90.133;1747.52;4.21;10.07
7/10/2024;36;20.9;170;110;81;118;11.3;24;2.6;94.4;3959;89.383;1760.93;4.24;10.54
8/10/2024;29.79;22.37;170;110;79;95;11.27;27.43;4.4;94.13;3905;93.587;1373.04;3.31;9.99
8/10/2024;35.43;22.65;170;110;78;118;11.5;25.75;2.7;94.3;3933;90.416;1596.08;3.84;9.79
9/10/2024;31.82;21.64;170;110;76.25;118;11.58;25;3.16;92.93;3917.75;89.224;1414.29;3.41;9.67
10/10/2024;28.8;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.59;90.003;1086.21;2.47;7.91
10/10/2024;20.4;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2220.21;93.641;769.56;1.75;7.91
11/10/2024;34.11;19.53;170;110;77.33;95;11.43;24.77;3.77;92.53;3935;89.982;1604.63;3.87;10.18
11/10/2024;22.68;19.53;170;110;79;95;11.53;22.8;3.77;92.87;3937;89.667;1097.76;2.64;10.44
12/10/2024;24.69;19.18;170;110;76.25;95;11.7;24.38;3.9;93;3925.25;94.006;1146.82;2.76;10.06
12/10/2024;33.77;18.5;170;110;77.67;95;11.73;21.73;4.67;92.47;3909;90.742;1626.29;3.92;10.39
